종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"333620","엔시스","KOSDAQ","전기·전자","5790","-200","-3.34","63677898900"
"101400","엔시트론","KOSDAQ","전기·전자","1767","-38","-2.11","20747739396"
"475230","엔알비","KOSDAQ","금속","13940","-340","-2.38","151927641020"
"451700","엔에이치스팩29호","KOSDAQ","금융","3440","0","0.00","49364000000"
"481890","엔에이치스팩31호","KOSDAQ","금융","2110","-5","-0.24","13387950000"
"0054V0","엔에이치스팩32호","KOSDAQ","금융","2025","-5","-0.25","12588412500"
"0130H0","엔에이치스팩33호","KOSDAQ","금융","1999","-6","-0.30","15392300000"
"265740","엔에프씨","KOSDAQ","화학","5570","-140","-2.45","99500252000"
"354200","엔젠바이오","KOSDAQ","일반서비스","1070","-43","-3.86","28686432500"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","25900","450","1.77","396317422900"
"419080","엔젯","KOSDAQ","기계·장비","4930","-170","-3.33","52677725410"
"183490","엔지켐생명과학","KOSDAQ","제약","990","0","0.00","83793832650"
"182400","엔케이젠바이오텍코리아","KOSDAQ","제약","3670","0","0.00","265496721770"
"348370","엔켐","KOSDAQ","화학","35100","-250","-0.71","769075854300"
"069410","엔텔스","KOSDAQ","IT 서비스","4600","70","1.55","47126190400"
"227950","엔투텍","KOSDAQ","기계·장비","1738","-267","-13.32","59975267242"
"291230","엔피","KOSDAQ","일반서비스","585","-16","-2.66","25796028375"
"048830","엔피케이","KOSDAQ","화학","961","-53","-5.23","17993690003"
"096870","엘디티","KOSDAQ","전기·전자","2020","-60","-2.88","16862957980"
"290650","엘앤씨바이오","KOSDAQ","제약","75800","-100","-0.13","2044303563200"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","5570","-210","-3.63","124495922210"
"0041J0","엘에스스팩1호","KOSDAQ","금융","2020","21","1.05","8302200000"
"073110","엘엠에스","KOSDAQ","전기·전자","6100","-30","-0.49","54264105500"
"083310","엘오티베큠","KOSDAQ","기계·장비","12330","-860","-6.52","219597706890"
"037950","엘컴텍","KOSDAQ","전기·전자","2900","-95","-3.17","48979558700"
"489500","엘케이켐","KOSDAQ","화학","31950","-2450","-7.12","204200054100"
"170920","엘티씨","KOSDAQ","화학","38250","-1000","-2.55","404077819500"
"058630","엠게임","KOSDAQ","IT 서비스","4735","30","0.64","90924187890"
"226590","엠디바이스","KOSDAQ","전기·전자","17430","-1140","-6.14","186793545120"
"058970","엠로","KOSDAQ","IT 서비스","26550","1900","7.71","328232180700"
"169330","엠브레인","KOSDAQ","일반서비스","1795","47","2.69","32878867810"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","2255","-90","-3.84","34081596450"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","4835","-195","-3.88","156488053130"
"009780","엠에스씨","KOSDAQ","음식료·담배","6350","-120","-1.85","111760000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","1972","-26","-1.30","123503005628"
"432980","엠에프씨","KOSDAQ","제약","2705","-40","-1.46","23240662110"
"007820","엠엑스로보틱스","KOSDAQ","기계·장비","4255","-315","-6.89","85244440230"
"347890","엠엑스온","KOSDAQ","의료·정밀기기","5410","-130","-2.35","91770933640"
"413390","엠오티","KOSDAQ","기계·장비","7080","-190","-2.61","81987674400"
"032790","엠젠솔루션","KOSDAQ","유통","1344","71","5.58","34514062464"
"033160","엠케이전자","KOSDAQ","전기·전자","21500","-8150","-27.49","520181019000"
"033310","엠투엔","KOSDAQ","전기·전자","1595","5","0.31","63756067320"
"259630","엠플러스","KOSDAQ","기계·장비","15000","-290","-1.90","183335940000"
"105550","엣지파운드리","KOSDAQ","전기·전자","658","1","0.15","51526039558"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","6010","-60","-0.99","48867310000"
"143540","영우디에스피","KOSDAQ","기계·장비","1219","-92","-7.02","54367272005"
"265560","영화테크","KOSDAQ","운송장비·부품","8040","-400","-4.74","85949047200"
"036000","예림당","KOSDAQ","오락·문화","3250","50","1.56","74861400250"
"250930","예선테크","KOSDAQ","화학","454","9","2.02","14982199760"
"053280","예스24","KOSDAQ","유통","2975","-60","-1.98","74375000000"
"122640","예스티","KOSDAQ","기계·장비","26600","-1400","-5.00","569732339400"
"476040","오가노이드사이언스","KOSDAQ","일반서비스","14770","-790","-5.08","97271675200"
"900300","오가닉티코스메틱","KOSDAQ","금융","91","0","0.00","35399443716"
"045060","오공","KOSDAQ","화학","2040","-75","-3.55","34561626960"
"192410","오늘이엔엠","KOSDAQ","전기·전자","6100","-300","-4.69","153634044900"
"080520","오디텍","KOSDAQ","전기·전자","3155","-140","-4.25","35722225635"
"039830","오로라","KOSDAQ","일반서비스","17630","30","0.17","189749750700"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","26100","-1050","-3.87","244466746200"
"046120","오르비텍","KOSDAQ","일반서비스","8200","-290","-3.42","277614550600"
"475830","오름테라퓨틱","KOSDAQ","제약","67800","-2200","-3.14","1458603435000"
"014940","오리엔탈정공","KOSDAQ","기계·장비","6020","-210","-3.37","274353439220"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1641","-52","-3.07","54551618592"
"010470","오리콤","KOSDAQ","일반서비스","5330","-80","-1.48","63827016500"
"417860","오브젠","KOSDAQ","IT 서비스","9030","2080","29.93","42413061180"
"352910","오비고","KOSDAQ","IT 서비스","5370","20","0.37","67864996740"
"053980","오상자이엘","KOSDAQ","IT 서비스","2805","-5","-0.18","53246706315"
"036220","오상헬스케어","KOSDAQ","의료·정밀기기","6830","-310","-4.34","97733311280"
"052420","오성첨단소재","KOSDAQ","화학","10310","-1520","-12.85","100440112790"
"052300","오션인더블유","KOSDAQ","유통","1482","-8","-0.54","24073797696"
"039200","오스코텍","KOSDAQ","제약","42050","150","0.36","1608756300800"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","5090","-60","-1.17","105167549090"
"031510","오스템","KOSDAQ","운송장비·부품","1130","26","2.36","31640000000"
"342870","오아","KOSDAQ","유통","5600","-290","-4.92","30521103200"
"368970","오에스피","KOSDAQ","음식료·담배","2970","-250","-7.76","13566464010"
"138080","오이솔루션","KOSDAQ","전기·전자","34750","0","0.00","430127090500"
"080580","오킨스전자","KOSDAQ","전기·전자","17940","-440","-2.39","378371732700"
"067170","오텍","KOSDAQ","운송장비·부품","3355","-340","-9.20","83857715040"
"353590","오토앤","KOSDAQ","유통","2350","-70","-2.89","30257589500"
"173130","오파스넷","KOSDAQ","IT 서비스","7190","-290","-3.88","93804140870"
"440320","오픈놀","KOSDAQ","IT 서비스","3190","-110","-3.33","31357700000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2450","-5","-0.20","76984838350"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","16180","-190","-1.16","426286855400"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","19050","30","0.16","865019352000"
"382150","온코크로스","KOSDAQ","일반서비스","5870","-480","-7.56","71590267590"
"244460","올리패스","KOSDAQ","제약","1651","0","0.00","13415218661"
"226950","올릭스","KOSDAQ","일반서비스","175100","-5000","-2.78","3554632083300"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","693","-32","-4.41","41160227724"
"131030","옵투스제약","KOSDAQ","제약","6400","-270","-4.05","112938176000"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1607","-77","-4.57","56186071310"
"109080","옵티시스","KOSDAQ","전기·전자","12920","210","1.65","72817120000"
"380540","옵티코어","KOSDAQ","전기·전자","8450","0","0.00","206658126350"
"153710","옵티팜","KOSDAQ","제약","4755","-10","-0.21","69755650290"
"432430","와이랩","KOSDAQ","오락·문화","2810","10","0.36","46388379200"
"338840","와이바이오로직스","KOSDAQ","일반서비스","16890","-660","-3.76","259543242090"
"122990","와이솔","KOSDAQ","전기·전자","7690","-60","-0.77","204854532890"
"232140","와이씨","KOSDAQ","기계·장비","16170","-970","-5.66","1326673309500"
"112290","와이씨켐","KOSDAQ","화학","13990","-600","-4.11","282893049100"
"065530","와이어블","KOSDAQ","통신","1626","-44","-2.63","77785822134"
"067900","와이엔텍","KOSDAQ","일반서비스","6440","-150","-2.28","117205803960"
"007530","와이엠","KOSDAQ","금속","2145","0","0.00","47735325495"
"155650","와이엠씨","KOSDAQ","전기·전자","3670","-245","-6.26","69635893860"
"273640","와이엠텍","KOSDAQ","전기·전자","8000","-640","-7.41","87728000000"
"251370","와이엠티","KOSDAQ","화학","13600","-870","-6.01","244979696800"
"209640","와이제이링크","KOSDAQ","기계·장비","6750","-420","-5.86","191991235500"
"096250","와이즈넛","KOSDAQ","IT 서비스","8600","310","3.74","112705958400"
"273060","와이즈버즈","KOSDAQ","일반서비스","1052","-8","-0.75","53083480264"
"019210","와이지-원","KOSDAQ","금속","15930","-440","-2.69","592496087040"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","44600","-1150","-2.51","833620785400"
"079000","와토스코리아","KOSDAQ","화학","5890","200","3.51","42408000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","892","-14","-1.55","40971757888"
"032820","우리기술","KOSDAQ","전기·전자","15210","-330","-2.12","2610114879060"
"041190","우리기술투자","KOSDAQ","금융","6110","220","3.74","513240000000"
"115440","우리넷","KOSDAQ","전기·전자","12590","-450","-3.45","135900136280"
"046970","우리로","KOSDAQ","유통","7710","-380","-4.70","337890742290"
"082850","우리바이오","KOSDAQ","음식료·담배","1691","-91","-5.11","81940073398"
"215360","우리산업","KOSDAQ","운송장비·부품","8120","50","0.62","74153163560"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","3290","95","2.97","62139351890"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1577","-28","-1.74","109187763011"
"037400","우리엔터프라이즈","KOSDAQ","유통","964","-29","-2.92","25279305544"
"153490","우리이앤엘하루틴","KOSDAQ","전기·전자","787","-7","-0.88","40514760000"
"101170","우림피티에스","KOSDAQ","기계·장비","13290","40","0.30","179415000000"
"103840","우양","KOSDAQ","음식료·담배","2430","-115","-4.52","39770420040"
"101970","우양에이치씨","KOSDAQ","금속","10850","-130","-1.18","160471597650"
"046940","우원개발","KOSDAQ","건설","3755","-180","-4.57","67869184250"
"215380","우정바이오","KOSDAQ","일반서비스","2605","-120","-4.40","43841045480"
"065680","우주일렉트로","KOSDAQ","전기·전자","45550","-2050","-4.31","420903454050"
"018620","우진비앤지","KOSDAQ","제약","2770","-80","-2.81","16004666660"
"457550","우진엔텍","KOSDAQ","일반서비스","22050","-900","-3.92","205483023900"
"396470","워트","KOSDAQ","기계·장비","7210","-660","-8.39","116225200000"
"307280","원바이오젠","KOSDAQ","제약","6360","-440","-6.47","45121827720"
"032940","원익","KOSDAQ","유통","7390","-510","-6.46","134447969700"
"240810","원익IPS","KOSDAQ","기계·장비","106000","-2300","-2.12","5202893506000"
"074600","원익QnC","KOSDAQ","비금속","32900","-1450","-4.22","864875200000"
"104830","원익머트리얼즈","KOSDAQ","화학","42700","-1350","-3.06","538361600000"
"014190","원익큐브","KOSDAQ","유통","1417","-56","-3.80","50154815607"
"217820","원익피앤이","KOSDAQ","기계·장비","2545","-185","-6.78","120771852655"
"030530","원익홀딩스","KOSDAQ","화학","27150","-1300","-4.57","2097011184150"
"012620","원일특강","KOSDAQ","금속","7120","-70","-0.97","31328000000"
"136150","원일티엔아이","KOSDAQ","기계·장비","12860","-380","-2.87","107780045800"
"382840","원준","KOSDAQ","기계·장비","10010","-30","-0.30","152868525810"
"336570","원텍","KOSDAQ","의료·정밀기기","8020","-710","-8.13","718436780920"
"376980","원티드랩","KOSDAQ","IT 서비스","2635","-130","-4.70","25734448190"
"008370","원풍","KOSDAQ","화학","5010","-20","-0.40","60120000000"
"008290","원풍물산","KOSDAQ","섬유·의류","590","-16","-2.64","12004635010"
"101160","월덱스","KOSDAQ","전기·전자","25650","-500","-1.91","423506970450"
"336060","웨이버스","KOSDAQ","IT 서비스","793","12","1.54","38187073600"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","4760","-205","-4.13","68412652560"
"289930","웨이비스","KOSDAQ","전기·전자","12490","-680","-5.16","164231134900"
"065950","웰크론","KOSDAQ","섬유·의류","1197","-32","-2.60","33792868494"
"076080","웰크론한텍","KOSDAQ","건설","916","2","0.22","20696246896"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","1134","-17","-1.48","15386544054"
"196700","웹스","KOSDAQ","화학","1413","-58","-3.94","20296535472"
"069080","웹젠","KOSDAQ","IT 서비스","10510","10","0.10","325458703250"
"053580","웹케시","KOSDAQ","IT 서비스","7170","-270","-3.63","92883306120"
"479960","위너스일렉","KOSDAQ","전기·전자","8570","-400","-4.46","58713070000"
"044340","위닉스","KOSDAQ","전기·전자","4435","-120","-2.63","79268639875"
"330350","위더스제약","KOSDAQ","제약","6950","-50","-0.71","91754866050"
"348350","위드텍","KOSDAQ","의료·정밀기기","10570","-540","-4.86","105473802000"
"112040","위메이드","KOSDAQ","IT 서비스","19540","540","2.84","663353357820"
"101730","위메이드맥스","KOSDAQ","IT 서비스","4130","-105","-2.48","346107571180"
"123420","위메이드플레이","KOSDAQ","IT 서비스","6680","-120","-1.76","70489591120"
"065370","위세아이텍","KOSDAQ","IT 서비스","4100","10","0.24","30274211400"
"038620","위즈코프","KOSDAQ","유통","2255","10","0.45","34153988715"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","313","-15","-4.57","53538300692"
"036090","위지트","KOSDAQ","기계·장비","1534","-125","-7.53","60537921730"
"459100","위츠","KOSDAQ","전기·전자","5990","-370","-5.82","80661939000"
"136540","윈스테크넷","KOSDAQ","IT 서비스","10760","-170","-1.56","132130066960"
"097800","윈팩","KOSDAQ","전기·전자","2250","-75","-3.23","61402601250"
"192390","윈하이텍","KOSDAQ","금속","1517","-75","-4.71","16735891393"
"335870","윙스풋","KOSDAQ","유통","1410","-90","-6.00","23618166930"
"900340","윙입푸드","KOSDAQ","금융","742","0","0.00","37345548576"
"036200","유니셈","KOSDAQ","기계·장비","10940","-890","-7.52","335466599620"
"018000","유니슨","KOSDAQ","기계·장비","1013","16","1.60","262871761692"
"203450","유니온바이오메트릭스","KOSDAQ","전기·전자","2790","-10","-0.36","39280429530"
"011320","유니크","KOSDAQ","운송장비·부품","4465","5","0.11","86266903175"
"086390","유니테스트","KOSDAQ","기계·장비","15350","-1180","-7.14","324408834100"
"241690","유니테크노","KOSDAQ","운송장비·부품","3080","-180","-5.52","75369774480"
"142210","유니트론텍","KOSDAQ","유통","8170","280","3.55","169538962510"
"389680","유디엠텍","KOSDAQ","IT 서비스","2450","10","0.41","20380307850"
"088340","유라클","KOSDAQ","IT 서비스","9920","120","1.22","43294530560"
"048430","유라테크","KOSDAQ","전기·전자","6460","-130","-1.97","74419200000"
"206650","유바이오로직스","KOSDAQ","제약","10000","-170","-1.67","367233070000"
"089850","유비벨록스","KOSDAQ","IT 서비스","4420","-150","-3.28","65107479580"
"084440","유비온","KOSDAQ","IT 서비스","1118","-2","-0.18","21390046678"
"264450","유비쿼스","KOSDAQ","전기·전자","13090","-150","-1.13","191971303370"
"078070","유비쿼스홀딩스","KOSDAQ","금융","12050","-340","-2.74","212137502600"
"024800","유성티엔에스","KOSDAQ","운송·창고","5000","-980","-16.39","185259060000"
"054930","유신","KOSDAQ","일반서비스","21000","-150","-0.71","63000000000"
"069330","유아이디","KOSDAQ","전기·전자","1040","-9","-0.86","17630676960"
"049520","유아이엘","KOSDAQ","전기·전자","3805","0","0.00","117356188125"
"473050","유안타제15호스팩","KOSDAQ","금융","2075","0","0.00","14545750000"
"474490","유안타제16호스팩","KOSDAQ","금융","2050","0","0.00","11295500000"
"493790","유안타제17호스팩","KOSDAQ","금융","2025","0","0.00","10752750000"
"263770","유에스티","KOSDAQ","금속","1800","-39","-2.12","42660309600"
"388720","유일로보틱스","KOSDAQ","기계·장비","84800","-1200","-1.40","999058056000"
"340930","유일에너테크","KOSDAQ","기계·장비","806","0","0.00","55513882710"
"023410","유진기업","KOSDAQ","비금속","3495","-25","-0.71","270201466185"
"056080","유진로봇","KOSDAQ","기계·장비","20550","-600","-2.84","770874723600"
"468760","유진스팩10호","KOSDAQ","금융","2080","-5","-0.24","8819200000"
"488060","유진스팩11호","KOSDAQ","금융","2055","15","0.74","9699600000"
"0105P0","유진스팩12호","KOSDAQ","금융","1998","3","0.15","11308680000"
"084370","유진테크","KOSDAQ","기계·장비","124000","-5700","-4.39","2841589208000"
"240600","유진테크놀로지","KOSDAQ","금속","2700","5","0.19","18706007700"
"179900","유티아이","KOSDAQ","전기·전자","21850","-900","-3.96","432420502200"
"263050","유틸렉스","KOSDAQ","제약","959","0","0.00","35324626904"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1669","-49","-2.85","18699901595"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","27000","-1100","-3.91","215434296000"
"146060","율촌","KOSDAQ","금속","1068","-38","-3.44","25648655460"
"039020","이건홀딩스","KOSDAQ","종이·목재","3060","-65","-2.08","69109209540"
"067920","이글루","KOSDAQ","IT 서비스","5890","-90","-1.51","64767140910"
"044960","이글벳","KOSDAQ","유통","3395","-135","-3.82","42919192785"
"303530","이노뎁","KOSDAQ","IT 서비스","3730","-135","-3.49","27375585270"
"302430","이노메트리","KOSDAQ","기계·장비","8660","-780","-8.26","85155581280"
"462350","이노스페이스","KOSDAQ","운송장비·부품","15380","30","0.20","320960021560"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","3145","-40","-1.26","28577020485"
"296640","이노에이엑스","KOSDAQ","IT 서비스","6920","400","6.13","35833503840"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","1758","-177","-9.15","70817775942"
"344860","이노진","KOSDAQ","화학","1410","-37","-2.56","16962300000"
"333050","이노테나","KOSDAQ","IT 서비스","5830","-170","-2.83","28699136950"
"469610","이노테크","KOSDAQ","기계·장비","18260","-480","-2.56","163297354000"
"088390","이녹스","KOSDAQ","운송장비·부품","10310","-700","-6.36","96768051640"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","30300","-850","-2.73","604106522700"
"053350","이니텍","KOSDAQ","IT 서비스","2565","-75","-2.84","56484031725"
"452400","이닉스","KOSDAQ","운송장비·부품","7300","40","0.55","66221424400"
"264850","이랜시스","KOSDAQ","전기·전자","6490","-160","-2.41","196612031880"
"054210","이랜텍","KOSDAQ","전기·전자","10610","-710","-6.27","268339738100"
"009730","이렘","KOSDAQ","금속","240","-15","-5.88","17227086240"
"065440","이루온","KOSDAQ","IT 서비스","2595","-195","-6.99","70778676900"
"424870","이뮨온시아","KOSDAQ","일반서비스","6150","-470","-7.10","457818724350"
"115610","이미지스","KOSDAQ","전기·전자","1971","-54","-2.67","23294793699"
"478110","이베스트스팩6호","KOSDAQ","금융","2050","5","0.24","10291000000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1725","-205","-10.62","102795996450"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","6100","-90","-1.45","50559972000"
"080010","이상네트웍스","KOSDAQ","유통","6880","-420","-5.75","67665288480"
"086890","이수앱지스","KOSDAQ","제약","3480","-100","-2.79","141895768080"
"047560","이스트소프트","KOSDAQ","IT 서비스","11560","80","0.70","135865627920"
"239340","이스트에이드","KOSDAQ","IT 서비스","1161","0","0.00","31323355074"
"067010","이씨에스","KOSDAQ","IT 서비스","2100","-45","-2.10","22865850000"
"456070","이엔셀","KOSDAQ","제약","10420","-570","-5.19","114919231140"
"102710","이엔에프테크놀로지","KOSDAQ","화학","43950","-2200","-4.77","627950392200"
"041520","이엘씨","KOSDAQ","의료·정밀기기","9960","-460","-4.41","121399750800"
"063760","이엘피","KOSDAQ","의료·정밀기기","3125","-295","-8.63","29141031250"
"123570","이엠넷","KOSDAQ","일반서비스","1753","-62","-3.42","39049964734"
"083470","이엠앤아이","KOSDAQ","화학","1010","-9","-0.88","21553732290"
"091120","이엠텍","KOSDAQ","전기·전자","5020","-280","-5.28","86007338720"
"039030","이오테크닉스","KOSDAQ","기계·장비","458000","-26500","-5.47","5642353900000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","1490","0","0.00","62295566450"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","1713","-507","-22.84","13663011336"
"353810","이지바이오","KOSDAQ","음식료·담배","6370","-120","-1.85","210731830400"
"261520","이지스","KOSDAQ","IT 서비스","5160","-340","-6.18","53033448000"
"099750","이지케어텍","KOSDAQ","IT 서비스","7310","-160","-2.14","99848554630"
"377330","이지트로닉스","KOSDAQ","전기·전자","3070","-270","-8.08","24989658780"
"035810","이지홀딩스","KOSDAQ","음식료·담배","4700","-135","-2.79","303226069500"
"092130","이크레더블","KOSDAQ","IT 서비스","14220","20","0.14","171259992000"
"134060","이퓨쳐","KOSDAQ","오락·문화","3795","0","0.00","18099303750"
"001840","이화공영","KOSDAQ","건설","2215","0","0.00","62588831935"
"041830","인바디","KOSDAQ","의료·정밀기기","45850","-950","-2.03","618098439700"
"352940","인바이오","KOSDAQ","화학","2165","0","0.00","23528635450"
"079950","인베니아","KOSDAQ","기계·장비","897","-91","-9.21","12377792700"
"0007J0","인벤테라","KOSDAQ","일반서비스","14070","-1310","-8.52","110670595980"
"389470","인벤티지랩","KOSDAQ","일반서비스","50900","-2200","-4.14","677362337200"
"277410","인산가","KOSDAQ","음식료·담배","934","-21","-2.20","35876345670"
"060150","인선이엔티","KOSDAQ","일반서비스","3595","-165","-4.39","163801185140"
"033230","인성정보","KOSDAQ","IT 서비스","1500","-30","-1.96","75773070000"
"450520","인스웨이브","KOSDAQ","IT 서비스","2425","-80","-3.19","35658601650"
"465480","인스피언","KOSDAQ","IT 서비스","5130","-510","-9.04","52006770360"
"037330","인지디스플레","KOSDAQ","전기·전자","1174","-58","-4.71","51521252976"
"100030","인지소프트","KOSDAQ","IT 서비스","19190","40","0.21","63014471660"
"211050","인카금융서비스","KOSDAQ","금융","9560","-300","-3.04","470960560920"
"083640","인콘","KOSDAQ","유통","1355","-33","-2.38","21062214850"
"064090","인크레더블버즈","KOSDAQ","유통","798","0","0.00","39694710510"
"216050","인크로스","KOSDAQ","일반서비스","5790","-140","-2.36","70630021380"
"049070","인탑스","KOSDAQ","전기·전자","18770","-650","-3.35","322844000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","20400","-300","-1.45","232840438800"
"017250","인터엠","KOSDAQ","전기·전자","1008","-19","-1.85","21213830736"
"051370","인터플렉스","KOSDAQ","전기·전자","10560","-410","-3.74","246338104320"
"064290","인텍플러스","KOSDAQ","기계·장비","42100","1950","4.86","541572800200"
"189300","인텔리안테크","KOSDAQ","전기·전자","133100","-16900","-11.27","1429160850700"
"287840","인투셀","KOSDAQ","일반서비스","27150","-2300","-7.81","407846214000"
"048530","인트론바이오","KOSDAQ","제약","2795","-170","-5.73","86342463610"
"070590","인티큐브","KOSDAQ","IT 서비스","1680","-3","-0.18","23317595280"
"115310","인포바인","KOSDAQ","통신","8860","-520","-5.54","141444716900"
"039290","인포뱅크","KOSDAQ","IT 서비스","3770","-115","-2.96","32776297060"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","7620","-100","-1.30","185901009960"
"101930","인화정공","KOSDAQ","운송장비·부품","10080","-470","-4.45","465337252800"
"333430","일승","KOSDAQ","운송장비·부품","4215","-185","-4.20","129513238605"
"068330","일신바이오","KOSDAQ","기계·장비","1198","-24","-1.96","52970935720"
"178780","일월지엠엘","KOSDAQ","유통","2440","-60","-2.40","45479635800"
"019540","일지테크","KOSDAQ","운송장비·부품","6100","-250","-3.94","82432350000"
"094820","일진파워","KOSDAQ","건설","14060","-560","-3.83","212006648540"
"950140","잉글우드랩","KOSDAQ","화학","9460","-230","-2.37","187950012360"
"049550","잉크테크","KOSDAQ","화학","3250","-25","-0.76","63720400250"
"389020","자람테크놀로지","KOSDAQ","전기·전자","39700","200","0.51","274131755400"
"254120","자비스","KOSDAQ","기계·장비","1125","-55","-4.66","34598553750"
"043910","자연과환경","KOSDAQ","비금속","3480","-90","-2.52","39460224600"
"234920","자이글","KOSDAQ","전기·전자","5310","0","0.00","71849132100"
"289220","자이언트스텝","KOSDAQ","오락·문화","1867","-89","-4.55","41656916607"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","10650","-340","-3.09","248991802800"
"417840","저스템","KOSDAQ","기계·장비","17560","-340","-1.90","397978628360"
"110020","전진바이오팜","KOSDAQ","화학","1989","-86","-4.14","18017877618"
"208140","정다운","KOSDAQ","음식료·담배","2310","-20","-0.86","75500608260"
"040420","정상제이엘에스","KOSDAQ","일반서비스","5690","-20","-0.35","89205270880"
"045510","정원엔시스","KOSDAQ","유통","1020","39","3.98","32853477840"
"217190","제너셈","KOSDAQ","기계·장비","5900","-300","-4.84","77607189900"
"095700","제넥신","KOSDAQ","일반서비스","3660","-195","-5.06","166678208040"
"122310","제노레이","KOSDAQ","의료·정밀기기","3970","-145","-3.52","57778760680"
"361390","제노코","KOSDAQ","전기·전자","21000","-1500","-6.67","204464001000"
"225220","제놀루션","KOSDAQ","제약","1686","-14","-0.82","32354375406"
"123330","제닉","KOSDAQ","화학","22750","-200","-0.87","181287470000"
"381620","제닉스로보틱스","KOSDAQ","기계·장비","11610","-650","-5.30","152299051200"
"159580","제로투세븐","KOSDAQ","유통","2955","-85","-2.80","59196439380"
"147830","제룡산업","KOSDAQ","금속","8720","-270","-3.00","174400000000"
"033100","제룡전기","KOSDAQ","전기·전자","59000","-1400","-2.32","947682131000"
"079370","제우스","KOSDAQ","기계·장비","12050","-330","-2.67","373754729500"
"054950","제이브이엠","KOSDAQ","기계·장비","21700","-450","-2.03","262350656400"
"090470","제이스로보틱스","KOSDAQ","기계·장비","6010","-300","-4.75","105034329940"
"023440","제이스코홀딩스","KOSDAQ","금속","521","0","0.00","46964378481"
"137950","제이씨케미칼","KOSDAQ","화학","3380","-190","-5.32","75265211320"
"033320","제이씨현시스템","KOSDAQ","유통","3830","-30","-0.78","73208274560"
"417500","제이아이테크","KOSDAQ","화학","3640","-170","-4.46","119336468160"
"204270","제이앤티씨","KOSDAQ","전기·전자","21150","-1050","-4.73","1223495055900"
"127120","제이에스링크","KOSDAQ","일반서비스","41450","850","2.09","1435042356700"
"026040","제이에스티나","KOSDAQ","기타제조","2265","-110","-4.63","37381084350"
"452160","제이엔비","KOSDAQ","기계·장비","4990","-30","-0.60","47991459730"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3135","-130","-3.98","72747370905"
"322510","제이엘케이","KOSDAQ","IT 서비스","4375","-305","-6.52","112550777500"
"033050","제이엠아이","KOSDAQ","화학","859","-30","-3.37","27985654778"
"094970","제이엠티","KOSDAQ","전기·전자","2990","-180","-5.68","50077237600"
"418550","제이오","KOSDAQ","일반서비스","7130","-470","-6.18","228286008490"
"060230","제이케이시냅스","KOSDAQ","화학","349","-26","-6.93","19495801355"
"420570","제이투케이바이오","KOSDAQ","화학","8790","-620","-6.59","51399375570"
"089790","제이티","KOSDAQ","기계·장비","5300","-480","-8.30","54672218900"
"0010V0","제이피아이헬스케어","KOSDAQ","의료·정밀기기","8760","-400","-4.37","44723304000"
"412540","제일엠앤에스","KOSDAQ","기계·장비","3935","0","0.00","81063616775"
"199820","제일일렉트릭","KOSDAQ","전기·전자","11800","-470","-3.83","262196000000"
"038010","제일테크노스","KOSDAQ","금속","6320","50","0.80","56880000000"
"080220","제주반도체","KOSDAQ","전기·전자","97800","-11900","-10.85","3368509067400"
"216080","제테마","KOSDAQ","제약","5690","510","9.85","212163593310"
"337930","젝시믹스","KOSDAQ","IT 서비스","3005","-115","-3.69","89177807375"
"229000","젠큐릭스","KOSDAQ","제약","2510","-260","-9.39","58804694150"
"082270","젬백스","KOSDAQ","기계·장비","15020","-830","-5.24","664923429060"
